player_id,first_seen,last_seen,total_sessions,total_playtime_hours,avg_session_duration_minutes,total_revenue_usd,total_events,age,gender,location,game_genre,game_difficulty,play_time_hours_per_week,in_game_purchases,sessions_per_week,player_level,achievements_unlocked,engagement_level,days_since_last_seen,account_age_days,purchase_flag,revenue_per_session,events_per_session,at_risk,anomaly_prediction,anomaly_score,is_anomaly
P0000128,2024-03-08,2026-09-08,1010,459.55,27.3,90.49,13172,17,Female,Europe,Action,Medium,3.64,18,8,62,24,Low,2,914,1,0.0895940594059405,13.04158415841584,0,1,0.15634891591113864,0
P0000129,2024-07-28,2026-09-10,952,1321.85,83.31,80.32,7677,22,Male,Oceania,RPG,Medium,13.88,21,10,83,40,Medium,0,774,1,0.0843697478991596,8.0640756302521,0,1,0.1915796700342901,0
P0000130,2026-06-03,2026-09-01,162,187.81,69.56,16.07,4733,20,Female,North America,Sports,Hard,12.75,4,11,54,31,Medium,9,90,1,0.0991975308641975,29.21604938271605,0,1,0.1725271150809442,0
P0000131,2026-04-11,2026-09-01,300,423.65,84.73,146.73,6337,24,Male,Europe,Simulation,Easy,21.18,10,15,74,27,Medium,9,143,1,0.4891,21.12333333333333,0,1,0.1665407337657573,0
P0000132,2026-03-05,2026-08-17,655,1080.42,98.97,76.84,17744,16,Male,South America,RPG,Easy,39.59,33,24,82,26,High,24,165,1,0.1173129770992366,27.090076335877864,1,1,0.03797064670300965,0
P0000133,2024-07-17,2026-09-08,1670,2787.23,100.14,491.17,43551,34,Female,North America,Sports,Easy,23.37,69,14,95,62,High,2,783,1,0.2941137724550898,26.07844311377245,0,1,0.08444238649228974,0
P0000134,2026-05-20,2026-09-01,150,148.98,59.59,16.53,1399,26,Male,North America,Simulation,Medium,9.93,4,10,55,45,Medium,9,104,1,0.1102,9.326666666666666,0,1,0.16599548547466286,0
P0000135,2025-12-17,2026-08-29,338,449.82,79.85,58.87,3758,15,Female,Middle East,Adventure,Medium,14.64,7,11,76,33,Medium,12,255,1,0.174171597633136,11.118343195266272,0,1,0.1940122814395578,0
P0000136,2025-03-25,2026-09-10,874,779.32,53.5,110.01,20152,19,Prefer not to say,Europe,Sports,Hard,11.59,26,13,77,24,Medium,0,534,1,0.1258695652173913,23.05720823798627,0,1,0.17012284911629388,0
P0000137,2026-02-08,2026-08-29,87,35.52,24.5,0.0,2041,31,Male,Asia,Simulation,Hard,1.23,0,3,45,40,Low,12,202,0,0.0,23.45977011494253,0,1,0.1099620868317216,0
P0000138,2025-07-04,2026-09-05,745,1165.06,93.83,322.75,16459,36,Male,North America,Action,Easy,20.33,28,13,84,41,Medium,5,428,1,0.4332214765100671,22.09261744966443,0,1,0.1807966123914565,0
P0000139,2025-10-03,2026-08-27,1053,1488.94,84.84,139.99,27487,46,Male,North America,RPG,Hard,28.28,38,20,85,71,High,14,328,1,0.1329439696106363,26.10351377018044,1,1,0.07828576066773574,0
P0000140,2025-06-03,2026-09-05,478,262.18,32.91,68.72,13423,54,Male,Europe,Adventure,Hard,3.84,7,7,57,32,Low,5,459,1,0.143765690376569,28.081589958159,0,1,0.1654382173639215,0
P0000141,2026-07-28,2026-09-06,77,102.56,79.92,33.85,1188,32,Female,Asia,Action,Medium,18.65,4,14,50,29,Medium,4,40,1,0.4396103896103896,15.428571428571429,0,1,0.1442534952182033,0
P0000142,2025-07-27,2026-08-20,220,161.41,44.02,29.18,4227,19,Female,Europe,Strategy,Medium,2.93,2,4,58,45,Low,21,389,1,0.1326363636363636,19.213636363636365,1,1,0.14717385329907784,0
P0000143,2025-01-24,2026-09-07,641,779.14,72.93,47.98,5836,13,Female,Oceania,Sports,Medium,9.72,12,8,70,55,Low,3,591,1,0.0748517940717628,9.10452418096724,0,1,0.17775350870633844,0
P0000144,2025-05-26,2026-09-09,959,1795.89,112.36,161.59,19228,30,Male,South America,Adventure,Medium,26.22,28,14,86,20,High,1,471,1,0.1684984358706986,20.05005213764338,0,1,0.12300353831574634,0
P0000145,2023-11-13,2026-09-10,1351,1858.53,82.54,66.37,40622,21,Female,Asia,Action,Medium,15.13,32,11,80,60,Medium,0,1032,1,0.0491265729089563,30.068097705403407,0,1,0.14118053526657287,0
P0000146,2025-07-11,2026-09-09,484,713.9,88.5,28.24,4902,24,Male,Europe,Adventure,Easy,11.8,7,8,76,55,Medium,1,425,1,0.0583471074380165,10.12809917355372,0,1,0.15716895426533584,0
P0000147,2025-10-02,2026-08-01,485,821.51,101.63,48.34,2992,22,Female,Asia,Action,Medium,20.33,13,12,81,69,Medium,40,303,1,0.0996701030927835,6.169072164948454,1,1,0.12748726781749253,0
P0000148,2026-03-08,2026-09-05,524,881.37,100.92,43.76,14247,27,Female,Asia,Adventure,Medium,30.28,23,18,86,76,High,5,181,1,0.0835114503816793,27.188931297709924,0,1,0.08072186603640907,0
P0000149,2024-11-01,2026-09-04,721,670.65,55.81,78.94,17363,38,Male,North America,Adventure,Easy,7.44,18,8,72,41,Low,6,672,1,0.1094868238557559,24.081830790568656,0,1,0.1922032279128006,0
P0000150,2024-12-20,2026-08-30,1166,1812.16,93.25,110.93,33882,29,Female,South America,Simulation,Hard,18.65,35,12,85,33,Medium,11,618,1,0.0951372212692967,29.058319039451117,0,1,0.16165624288119979,0
P0000151,2026-07-02,2026-09-06,151,284.51,113.05,38.94,1410,27,Female,Asia,Puzzle,Easy,35.8,7,19,62,44,High,4,66,1,0.2578807947019867,9.33774834437086,0,1,0.05617520542530341,0
P0000152,2024-01-30,2026-08-25,1883,1879.86,59.9,414.29,17037,19,Male,Africa,Puzzle,Medium,11.98,51,12,88,39,Medium,16,938,1,0.2200159320233669,9.047796070100905,1,1,0.15821079401309684,0
P0000153,2023-10-04,2026-08-25,1187,1412.33,71.39,222.96,26164,13,Female,Africa,Puzzle,Medium,9.52,26,8,81,24,Medium,16,1056,1,0.1878348778433024,22.04212299915754,1,1,0.149292427121467,0
P0000154,2023-09-17,2026-09-08,597,531.93,53.46,6.67,14973,24,Female,North America,RPG,Medium,3.56,1,4,68,47,Low,2,1087,1,0.0111725293132328,25.08040201005025,0,1,0.13165584172558098,0
P0000155,2024-05-08,2026-09-10,2269,4635.19,122.57,731.19,16031,28,Male,Europe,RPG,Easy,36.77,94,18,100,54,High,0,855,1,0.3222520934332305,7.0652269722344645,0,1,0.0315051032422643,0
P0000156,2026-04-23,2026-09-10,250,445.75,106.98,51.43,6317,44,Male,Asia,Action,Medium,23.18,8,13,73,59,High,0,140,1,0.20572,25.268,0,1,0.13518972962336945,0
P0000157,2024-01-01,2026-08-27,1650,2413.68,87.77,87.75,41339,29,Female,Asia,Action,Medium,19.02,46,13,80,43,Medium,14,969,1,0.0531818181818181,25.053939393939395,1,1,0.15262535985250952,0
P0000158,2025-06-09,2026-09-02,742,868.39,70.22,156.48,22334,37,Non-binary,South America,Sports,Easy,16.38,27,14,73,47,Medium,8,450,1,0.2108894878706199,30.099730458221025,0,1,0.17989986138227315,0
P0000159,2024-02-05,2026-08-27,1951,3743.64,115.13,544.97,29382,24,Female,North America,Action,Easy,28.78,84,15,93,33,High,14,934,1,0.2793285494618144,15.059969246540236,1,1,0.09372046204194973,0
P0000160,2025-12-10,2026-09-05,179,112.68,37.77,0.0,2708,17,Female,Asia,Puzzle,Medium,3.15,0,5,55,23,Low,5,269,0,0.0,15.128491620111731,0,1,0.15835027868396767,0
P0000161,2024-08-15,2026-09-03,828,583.88,42.31,227.24,5864,19,Female,Africa,Action,Medium,4.94,20,7,63,48,Low,7,749,1,0.2744444444444444,7.082125603864735,0,1,0.14602251365676633,0
P0000162,2024-12-22,2026-08-26,659,661.97,60.27,65.29,19841,21,Male,Middle East,Action,Easy,9.04,13,9,72,58,Medium,15,612,1,0.0990743550834598,30.10773899848255,1,1,0.17457957881228198,0
P0000163,2025-04-18,2026-09-01,938,1455.31,93.09,282.47,28249,47,Male,North America,Strategy,Medium,24.82,37,16,89,72,Medium,9,501,1,0.3011407249466951,30.116204690831555,0,1,0.11973663824442476,0
P0000164,2025-08-03,2026-08-30,1217,2378.63,117.27,504.02,11054,21,Male,Middle East,Action,Medium,43.0,47,22,91,54,High,11,392,1,0.4141495480690221,9.082990961380444,0,1,0.012064186815277211,0
P0000165,2026-07-01,2026-09-09,43,39.06,54.5,0.0,300,36,Female,North America,Action,Hard,3.63,0,4,46,42,Low,1,70,0,0.0,6.976744186046512,0,1,0.11125021483831138,0
P0000166,2024-01-21,2026-09-07,1417,1380.16,58.44,569.2,38341,20,Female,Asia,Sports,Medium,10.71,40,11,70,42,Medium,3,960,1,0.4016937191249118,27.05786873676782,0,1,0.09822295644178908,0
P0000167,2024-07-06,2026-09-10,790,1222.0,92.81,88.54,22154,36,Female,North America,Strategy,Easy,9.28,15,6,70,19,Low,0,796,1,0.1120759493670886,28.043037974683543,0,1,0.1256024140950469,0
P0000168,2023-11-20,2026-09-09,1094,1496.23,82.06,137.27,24157,31,Male,Asia,Adventure,Medium,10.94,32,8,81,57,Medium,1,1024,1,0.1254753199268738,22.081352833638025,0,1,0.1640362838060997,0
P0000169,2025-02-14,2026-09-07,1091,1614.13,88.77,194.9,9881,27,Female,North America,RPG,Easy,20.71,35,14,78,27,Medium,3,570,1,0.1786434463794683,9.056828597616866,0,1,0.18247295853789686,0
P0000170,2025-09-10,2026-09-06,634,767.99,72.68,52.34,8902,28,Female,North America,Simulation,Medium,15.75,12,13,72,14,Medium,4,361,1,0.0825552050473186,14.041009463722398,0,1,0.157298498926626,0
P0000171,2024-10-30,2026-09-09,1419,1873.79,79.23,387.4,18519,22,Male,Europe,Simulation,Medium,21.13,53,16,81,19,Medium,1,679,1,0.2730091613812543,13.050739957716702,0,1,0.12324642202893304,0
P0000172,2025-08-07,2026-08-29,240,268.64,67.16,44.16,5304,32,Male,Africa,Action,Hard,4.48,4,4,63,20,Low,12,387,1,0.184,22.1,0,1,0.14401422050734697,0
P0000173,2023-11-15,2026-09-05,2251,2709.08,72.21,849.42,22659,24,Female,Asia,Action,Medium,15.65,77,13,86,72,Medium,5,1025,1,0.3773522878720568,10.06619280319858,0,1,0.08006112662097276,0
P0000174,2025-01-26,2026-08-24,560,589.96,63.21,13.71,3421,17,Female,Asia,Adventure,Hard,6.32,7,6,79,54,Low,17,575,1,0.0244821428571428,6.108928571428572,1,1,0.14286405531466634,0
P0000175,2024-08-24,2026-09-07,520,516.62,59.61,166.34,11484,16,Female,Asia,Simulation,Medium,4.97,12,5,57,32,Low,3,744,1,0.3198846153846154,22.084615384615383,0,1,0.13079226872042848,0
P0000176,2024-10-09,2026-09-01,1372,1361.48,59.54,329.11,33022,30,Male,Europe,Action,Medium,14.88,36,15,83,58,Medium,9,692,1,0.2398760932944606,24.068513119533527,0,1,0.1407196623817839,0
P0000177,2025-07-03,2026-09-10,631,672.23,63.92,41.22,12026,42,Female,North America,Sports,Easy,9.59,11,9,72,26,Medium,0,434,1,0.0653248811410459,19.05863708399366,0,1,0.19327579291876007,0
P0000178,2024-06-04,2026-09-09,1019,780.72,45.97,48.21,11295,29,Male,North America,Strategy,Easy,6.13,20,8,76,66,Low,1,827,1,0.0473110893032384,11.084396467124632,0,1,0.1398947788827039,0
P0000179,2025-03-14,2026-09-06,1148,1336.27,69.84,101.79,15012,27,Male,Europe,Action,Hard,16.3,32,14,82,56,Medium,4,541,1,0.0886672473867595,13.076655052264808,0,1,0.18282543093713938,0
P0000180,2026-05-11,2026-08-29,223,317.74,85.49,30.97,3393,31,Female,Africa,Action,Hard,17.1,3,12,60,45,Medium,12,110,1,0.1388789237668161,15.2152466367713,0,1,0.16842644676312463,0
P0000181,2025-06-11,2026-08-22,165,101.72,36.99,12.29,4653,40,Male,North America,Simulation,Medium,1.85,1,3,51,32,Low,19,437,1,0.0744848484848484,28.2,1,1,0.14816193785720838,0
P0000182,2026-07-03,2026-08-22,115,211.73,110.47,9.47,2680,30,Non-binary,Asia,RPG,Medium,27.62,1,15,63,34,Medium,19,50,1,0.0823478260869565,23.30434782608696,1,1,0.11124281959035015,0
P0000183,2024-06-23,2026-09-10,1788,1946.54,65.32,366.51,32262,24,Male,South America,RPG,Medium,16.33,45,15,81,33,Medium,0,809,1,0.20498322147651,18.043624161073826,0,1,0.14401238632175073,0
P0000184,2024-08-24,2026-09-05,1857,2192.19,70.83,577.39,53970,38,Male,Oceania,Action,Medium,17.71,69,15,89,48,High,5,742,1,0.310926225094238,29.063004846526656,0,1,0.0934421326961758,0
P0000185,2024-01-01,2026-09-06,982,1081.35,66.07,32.7,21683,32,Male,Europe,Action,Hard,8.81,18,8,83,61,Medium,4,979,1,0.0332993890020366,22.080448065173115,0,1,0.15634755086505042,0
P0000186,2025-03-28,2026-08-23,434,275.73,38.12,32.75,9162,42,Female,Africa,Strategy,Easy,3.81,7,6,56,41,Low,18,513,1,0.0754608294930875,21.11059907834101,1,1,0.1701314893294381,0
P0000187,2023-09-20,2026-08-28,492,472.73,57.65,92.96,4469,30,Male,Asia,RPG,Medium,3.84,8,4,64,33,Low,13,1073,1,0.1889430894308943,9.083333333333334,0,1,0.1417565689885486,0
P0000188,2024-08-30,2026-08-29,1286,1598.5,74.58,487.4,30942,17,Male,Asia,Adventure,Medium,18.64,45,15,70,33,Medium,12,729,1,0.37900466562986,24.060653188180403,0,1,0.1260345413088324,0
P0000189,2025-07-06,2026-08-21,968,1514.6,93.88,849.35,7823,16,Male,Asia,Simulation,Medium,29.73,37,19,88,42,High,20,411,1,0.8774276859504132,8.081611570247935,1,1,0.08350485880152425,0
P0000190,2025-10-05,2026-09-06,517,623.24,72.33,52.79,11928,43,Male,North America,Action,Easy,10.85,8,9,68,29,Low,4,336,1,0.1021083172147001,23.0715667311412,0,1,0.19196412879583813,0
P0000191,2023-11-06,2026-09-02,1423,2184.07,92.09,281.82,29953,44,Female,South America,Action,Medium,15.35,39,10,95,31,Medium,8,1031,1,0.1980463808854532,21.04919184820801,0,1,0.12210332835069054,0
P0000192,2026-02-22,2026-09-08,355,604.33,102.14,183.57,5020,26,Female,Asia,Action,Medium,23.83,12,14,70,38,Medium,2,198,1,0.5170985915492957,14.140845070422536,0,1,0.15479447768781807,0
P0000193,2026-08-10,2026-08-19,20,36.44,109.33,0.0,318,25,Male,South America,Adventure,Hard,25.51,0,14,51,18,High,22,9,0,0.0,15.9,1,1,0.06743693267017736,0
P0000194,2026-04-29,2026-09-02,366,458.54,75.17,83.99,7000,41,Female,South America,RPG,Hard,22.55,11,18,68,35,High,8,126,1,0.2294808743169398,19.12568306010929,0,1,0.14374735423749202,0
P0000195,2024-08-12,2026-09-07,2050,2686.18,78.62,666.8,18596,18,Male,Asia,Adventure,Medium,28.83,102,22,82,44,High,3,756,1,0.3252682926829268,9.07121951219512,0,1,0.06685298926448835,0
P0000196,2024-04-29,2026-08-21,2795,3637.69,78.09,361.15,39315,20,Female,North America,Strategy,Hard,28.63,122,22,91,63,High,20,844,1,0.1292128801431127,14.06618962432916,1,1,0.04572842925531717,0
P0000197,2025-02-23,2026-09-08,318,117.82,22.23,49.39,8618,34,Male,Europe,Sports,Medium,1.48,8,4,51,24,Low,2,562,1,0.155314465408805,27.10062893081761,0,1,0.12705117171969893,0
P0000198,2025-06-17,2026-09-10,631,400.9,38.12,118.24,8249,24,Female,Oceania,Sports,Medium,5.72,13,9,65,33,Low,0,450,1,0.1873851030110934,13.072900158478603,0,1,0.1717280802543893,0
P0000199,2026-02-10,2026-08-24,374,500.04,80.22,68.93,3775,28,Male,Asia,Sports,Easy,18.72,13,14,75,22,Medium,17,195,1,0.1843048128342246,10.093582887700537,1,1,0.17524637161506984,0
P0000200,2026-05-30,2026-09-08,54,24.29,26.99,0.0,1357,27,Female,Oceania,RPG,Medium,1.8,0,4,40,7,Low,2,101,0,0.0,25.12962962962963,0,1,0.08498851477638103,0
P0000201,2024-06-12,2026-09-06,763,561.82,44.18,309.45,11494,31,Male,Europe,Strategy,Medium,4.42,20,6,72,29,Low,4,816,1,0.405570117955439,15.064220183486238,0,1,0.13543430208699897,0
P0000202,2025-12-03,2026-09-08,518,419.15,48.55,43.84,5759,41,Prefer not to say,Asia,RPG,Hard,8.9,17,11,66,44,Low,2,279,1,0.0846332046332046,11.117760617760618,0,1,0.19011714613060193,0
P0000203,2023-09-27,2026-08-27,1003,1020.05,61.02,142.29,23113,29,Male,Oceania,Puzzle,Medium,7.12,16,7,76,28,Low,14,1065,1,0.141864406779661,23.043868394815554,1,1,0.16272142414645674,0
P0000204,2024-02-07,2026-09-06,1765,2402.16,81.66,456.31,53073,34,Female,Asia,Strategy,Hard,16.33,45,12,90,78,High,4,942,1,0.2585325779036827,30.06968838526912,0,1,0.05048068380360893,0
P0000205,2024-05-16,2026-08-21,2310,3421.11,88.86,243.51,14009,13,Female,Europe,Simulation,Medium,26.66,93,18,99,56,High,20,827,1,0.1054155844155844,6.064502164502165,1,1,0.10061487440677397,0
P0000206,2025-03-24,2026-08-30,594,621.03,62.73,189.09,5378,28,Male,North America,Puzzle,Easy,9.41,15,9,77,17,Low,11,524,1,0.3183333333333333,9.053872053872054,0,1,0.14995161017596131,0
P0000207,2025-08-05,2026-09-06,1155,2039.54,105.95,1687.61,15091,20,Male,Oceania,RPG,Hard,30.02,40,17,78,36,High,4,397,1,1.461134199134199,13.065800865800863,0,1,0.017195246673783582,0
P0000208,2024-02-16,2026-08-30,1958,3479.69,106.63,1190.14,31465,17,Male,South America,RPG,Medium,28.43,85,16,95,52,High,11,926,1,0.6078345250255364,16.06996935648621,0,1,0.056145722065608084,0
P0000209,2026-07-07,2026-08-31,81,75.95,56.26,77.83,1720,20,Prefer not to say,Europe,Action,Medium,11.25,4,12,46,15,Medium,10,55,1,0.9608641975308642,21.234567901234566,0,1,0.11660519960550753,0
P0000210,2023-11-09,2026-09-06,1403,1546.34,66.13,45.22,33730,25,Female,Asia,Simulation,Easy,8.82,17,8,81,41,Medium,4,1032,1,0.0322309337134711,24.041339985744838,0,1,0.1542041096422384,0
P0000211,2024-03-20,2026-09-06,1332,1512.49,68.13,389.17,37371,36,Female,North America,Adventure,Hard,11.35,39,10,86,36,Medium,4,900,1,0.2921696696696697,28.056306306306308,0,1,0.1320899472911587,0
P0000212,2026-06-16,2026-09-02,72,63.04,52.53,7.63,1819,16,Male,Europe,Puzzle,Easy,5.25,1,6,47,18,Low,8,78,1,0.1059722222222222,25.26388888888889,0,1,0.14747570919165237,0
P0000213,2026-01-02,2026-09-09,372,334.49,53.95,54.19,10485,28,Female,North America,Action,Hard,8.99,12,10,70,57,Medium,1,250,1,0.1456720430107526,28.18548387096774,0,1,0.18573283548535485,0
P0000214,2023-11-11,2026-07-20,3191,4888.61,91.92,3285.95,89531,24,Male,North America,Puzzle,Easy,29.11,150,19,93,33,High,52,982,1,1.0297555625195862,28.057348793481665,1,-1,-0.09162576617473295,1
P0000215,2024-09-09,2026-09-09,796,421.08,31.74,75.91,6416,25,Male,South America,RPG,Easy,3.7,17,7,59,31,Low,1,730,1,0.0953643216080402,8.06030150753769,0,1,0.17344597614864643,0
P0000216,2025-07-22,2026-09-07,839,958.0,68.51,55.42,10948,37,Male,Europe,Sports,Hard,14.84,17,13,74,24,Medium,3,412,1,0.0660548271752085,13.04886769964243,0,1,0.18606031829847947,0
P0000217,2024-03-09,2026-09-02,1573,1674.72,63.88,316.03,11100,33,Male,South America,Action,Medium,12.78,44,12,74,45,Medium,8,907,1,0.2009090909090909,7.056579783852511,0,1,0.18812725686486614,0
P0000218,2024-08-02,2026-09-07,706,471.14,40.04,46.78,7108,40,Female,Europe,Strategy,Medium,5.34,13,8,71,35,Low,3,766,1,0.0662606232294617,10.06798866855524,0,1,0.18184337277359308,0
P0000219,2023-12-01,2026-09-07,825,696.71,50.67,317.59,7477,27,Female,North America,Sports,Medium,5.91,20,7,71,32,Low,3,1011,1,0.3849575757575757,9.063030303030304,0,1,0.14595807805943412,0
P0000220,2025-06-17,2026-09-10,805,1012.96,75.5,29.57,4897,22,Male,Europe,RPG,Medium,13.84,20,11,76,47,Medium,0,450,1,0.0367329192546583,6.083229813664596,0,1,0.18853163229614422,0
P0000221,2024-11-29,2026-07-26,1325,2040.94,92.42,254.08,26606,26,Male,North America,Puzzle,Medium,26.19,53,17,83,53,High,46,604,1,0.1917584905660377,20.08,1,1,0.15665756749890702,0
P0000222,2024-10-31,2026-09-03,678,535.62,47.4,18.46,10217,30,Female,Asia,Strategy,Easy,6.32,12,8,75,35,Low,7,672,1,0.0272271386430678,15.069321533923304,0,1,0.18054998229442715,0
P0000223,2026-07-12,2026-08-27,28,22.09,47.34,7.72,371,30,Female,Africa,Adventure,Medium,3.94,1,5,38,34,Low,14,46,1,0.2757142857142857,13.25,1,1,0.12114237811054024,0
P0000224,2024-09-02,2026-09-07,1107,1138.18,61.69,395.22,6701,18,Male,Asia,RPG,Easy,11.31,32,11,63,27,Medium,3,735,1,0.3570189701897019,6.053297199638663,0,1,0.14344406813879407,0
P0000225,2024-07-12,2026-09-08,531,238.33,26.93,58.39,10650,29,Male,Asia,Action,Hard,1.8,7,4,49,23,Low,2,788,1,0.1099623352165725,20.05649717514124,0,1,0.1174334476929606,0
P0000226,2026-04-06,2026-08-28,88,86.77,59.16,62.35,2059,30,Female,Oceania,Strategy,Hard,4.93,5,5,55,30,Low,13,144,1,0.7085227272727272,23.397727272727277,0,1,0.1524970519132688,0
P0000227,2024-04-01,2026-09-02,1063,1032.17,58.26,65.51,28792,51,Prefer not to say,Asia,Simulation,Medium,7.77,25,8,79,66,Medium,8,884,1,0.0616274694261524,27.08560677328316,0,1,0.1296043853949903,0
P0000228,2025-05-18,2026-09-01,538,695.01,77.51,64.27,3285,45,Female,Asia,Adventure,Medium,11.63,10,9,72,47,Medium,9,471,1,0.1194609665427509,6.105947955390334,0,1,0.18918737732825858,0
P0000229,2025-05-23,2026-08-22,812,1244.93,91.99,201.85,16326,20,Male,Asia,Action,Medium,21.46,34,14,80,52,High,19,456,1,0.2485837438423645,20.10591133004926,1,1,0.181986175334727,0
P0000230,2026-01-16,2026-08-25,368,284.34,46.36,26.1,2971,25,Female,Europe,RPG,Medium,8.5,5,11,64,22,Medium,16,221,1,0.0709239130434782,8.07336956521739,1,1,0.17556401534262706,0
P0000231,2024-02-18,2026-09-08,1549,2010.09,77.86,109.16,38822,15,Male,North America,RPG,Medium,12.98,32,10,85,65,High,2,933,1,0.0704712717882504,25.062621045836025,0,1,0.1365505416698647,0
P0000232,2026-04-20,2026-09-10,347,702.62,121.49,123.78,7695,23,Female,Asia,Sports,Medium,32.4,14,16,77,47,Medium,0,143,1,0.35671469740634,22.17579250720461,0,1,0.10852960662046113,0
P0000233,2023-10-04,2026-09-09,357,202.18,33.98,9.64,2549,31,Male,Asia,Sports,Easy,1.13,4,2,54,46,Low,1,1071,1,0.0270028011204481,7.140056022408964,0,1,0.11679180246340176,0
P0000234,2024-11-25,2026-08-20,1630,2650.11,97.55,369.62,24590,39,Male,North America,Adventure,Medium,24.39,62,15,86,78,High,21,633,1,0.226760736196319,15.085889570552148,1,1,0.10624576348123099,0
P0000235,2025-12-15,2026-09-09,403,221.99,33.05,59.45,8111,21,Male,Africa,Strategy,Easy,4.96,9,9,60,42,Low,1,268,1,0.1475186104218362,20.12655086848635,0,1,0.16861948528094506,0
P0000236,2024-08-21,2026-09-07,1363,2586.29,113.85,312.68,27390,22,Male,North America,Action,Hard,26.56,67,14,88,63,Medium,3,747,1,0.2294057226705796,20.0953778429934,0,1,0.11884292847216765,0
P0000237,2024-07-14,2026-09-05,1110,1147.92,62.05,64.93,30035,13,Male,Asia,Action,Medium,12.41,27,12,78,38,Medium,5,783,1,0.0584954954954955,27.05855855855856,0,1,0.1874881460349625,0
P0000238,2025-11-22,2026-08-30,694,1039.15,89.84,206.44,20905,27,Female,Middle East,Puzzle,Medium,23.96,28,16,77,57,High,11,281,1,0.2974639769452449,30.122478386167145,0,1,0.16237813885721375,0
P0000239,2024-01-22,2026-09-08,864,286.42,19.89,121.57,13870,18,Female,Europe,RPG,Medium,1.99,15,6,66,31,Low,2,960,1,0.1407060185185185,16.05324074074074,0,1,0.13117449993297292,0
P0000240,2026-08-20,2026-08-20,11,19.9,108.56,0.0,197,23,Female,Africa,Action,Easy,23.52,0,13,40,21,Medium,21,1,0,0.0,17.90909090909091,1,1,0.066454768979611,0
P0000241,2026-04-12,2026-09-05,400,569.0,85.35,101.27,11259,20,Male,South America,Adventure,Easy,25.6,16,18,72,43,High,5,146,1,0.253175,28.1475,0,1,0.1507055337916018,0
