player_id,first_seen,last_seen,total_sessions,total_playtime_hours,avg_session_duration_minutes,total_revenue_usd,total_events,age,gender,location,game_genre,game_difficulty,play_time_hours_per_week,in_game_purchases,sessions_per_week,player_level,achievements_unlocked,engagement_level
P0000199,2026-02-10,2026-08-24,374,500.04,80.22,68.93,3775,28,Male,Asia,Sports,Easy,18.72,13,14,75,22,Medium
P0000200,2026-05-30,2026-09-08,54,24.29,26.99,0.0,1357,27,Female,Oceania,RPG,Medium,1.8,0,4,40,7,Low
P0000201,2024-06-12,2026-09-06,763,561.82,44.18,309.45,11494,31,Male,Europe,Strategy,Medium,4.42,20,6,72,29,Low
P0000202,2025-12-03,2026-09-08,518,419.15,48.55,43.84,5759,41,Prefer not to say,Asia,RPG,Hard,8.9,17,11,66,44,Low
P0000203,2023-09-27,2026-08-27,1003,1020.05,61.02,142.29,23113,29,Male,Oceania,Puzzle,Medium,7.12,16,7,76,28,Low
P0000204,2024-02-07,2026-09-06,1765,2402.16,81.66,456.31,53073,34,Female,Asia,Strategy,Hard,16.33,45,12,90,78,High
P0000205,2024-05-16,2026-08-21,2310,3421.11,88.86,243.51,14009,13,Female,Europe,Simulation,Medium,26.66,93,18,99,56,High
P0000206,2025-03-24,2026-08-30,594,621.03,62.73,189.09,5378,28,Male,North America,Puzzle,Easy,9.41,15,9,77,17,Low
P0000207,2025-08-05,2026-09-06,1155,2039.54,105.95,1687.61,15091,20,Male,Oceania,RPG,Hard,30.02,40,17,78,36,High
P0000208,2024-02-16,2026-08-30,1958,3479.69,106.63,1190.14,31465,17,Male,South America,RPG,Medium,28.43,85,16,95,52,High
P0000209,2026-07-07,2026-08-31,81,75.95,56.26,77.83,1720,20,Prefer not to say,Europe,Action,Medium,11.25,4,12,46,15,Medium
P0000210,2023-11-09,2026-09-06,1403,1546.34,66.13,45.22,33730,25,Female,Asia,Simulation,Easy,8.82,17,8,81,41,Medium
P0000211,2024-03-20,2026-09-06,1332,1512.49,68.13,389.17,37371,36,Female,North America,Adventure,Hard,11.35,39,10,86,36,Medium
P0000212,2026-06-16,2026-09-02,72,63.04,52.53,7.63,1819,16,Male,Europe,Puzzle,Easy,5.25,1,6,47,18,Low
P0000213,2026-01-02,2026-09-09,372,334.49,53.95,54.19,10485,28,Female,North America,Action,Hard,8.99,12,10,70,57,Medium
P0000214,2023-11-11,2026-07-20,3191,4888.61,91.92,3285.95,89531,24,Male,North America,Puzzle,Easy,29.11,150,19,93,33,High
P0000215,2024-09-09,2026-09-09,796,421.08,31.74,75.91,6416,25,Male,South America,RPG,Easy,3.7,17,7,59,31,Low
P0000216,2025-07-22,2026-09-07,839,958.0,68.51,55.42,10948,37,Male,Europe,Sports,Hard,14.84,17,13,74,24,Medium
P0000217,2024-03-09,2026-09-02,1573,1674.72,63.88,316.03,11100,33,Male,South America,Action,Medium,12.78,44,12,74,45,Medium
P0000218,2024-08-02,2026-09-07,706,471.14,40.04,46.78,7108,40,Female,Europe,Strategy,Medium,5.34,13,8,71,35,Low
P0000219,2023-12-01,2026-09-07,825,696.71,50.67,317.59,7477,27,Female,North America,Sports,Medium,5.91,20,7,71,32,Low
P0000220,2025-06-17,2026-09-10,805,1012.96,75.5,29.57,4897,22,Male,Europe,RPG,Medium,13.84,20,11,76,47,Medium
P0000221,2024-11-29,2026-07-26,1325,2040.94,92.42,254.08,26606,26,Male,North America,Puzzle,Medium,26.19,53,17,83,53,High
P0000222,2024-10-31,2026-09-03,678,535.62,47.4,18.46,10217,30,Female,Asia,Strategy,Easy,6.32,12,8,75,35,Low
P0000223,2026-07-12,2026-08-27,28,22.09,47.34,7.72,371,30,Female,Africa,Adventure,Medium,3.94,1,5,38,34,Low
P0000224,2024-09-02,2026-09-07,1107,1138.18,61.69,395.22,6701,18,Male,Asia,RPG,Easy,11.31,32,11,63,27,Medium
P0000225,2024-07-12,2026-09-08,531,238.33,26.93,58.39,10650,29,Male,Asia,Action,Hard,1.8,7,4,49,23,Low
P0000226,2026-04-06,2026-08-28,88,86.77,59.16,62.35,2059,30,Female,Oceania,Strategy,Hard,4.93,5,5,55,30,Low
P0000227,2024-04-01,2026-09-02,1063,1032.17,58.26,65.51,28792,51,Prefer not to say,Asia,Simulation,Medium,7.77,25,8,79,66,Medium
P0000228,2025-05-18,2026-09-01,538,695.01,77.51,64.27,3285,45,Female,Asia,Adventure,Medium,11.63,10,9,72,47,Medium
P0000229,2025-05-23,2026-08-22,812,1244.93,91.99,201.85,16326,20,Male,Asia,Action,Medium,21.46,34,14,80,52,High
P0000230,2026-01-16,2026-08-25,368,284.34,46.36,26.1,2971,25,Female,Europe,RPG,Medium,8.5,5,11,64,22,Medium
P0000231,2024-02-18,2026-09-08,1549,2010.09,77.86,109.16,38822,15,Male,North America,RPG,Medium,12.98,32,10,85,65,High
P0000232,2026-04-20,2026-09-10,347,702.62,121.49,123.78,7695,23,Female,Asia,Sports,Medium,32.4,14,16,77,47,Medium
P0000233,2023-10-04,2026-09-09,357,202.18,33.98,9.64,2549,31,Male,Asia,Sports,Easy,1.13,4,2,54,46,Low
P0000234,2024-11-25,2026-08-20,1630,2650.11,97.55,369.62,24590,39,Male,North America,Adventure,Medium,24.39,62,15,86,78,High
P0000235,2025-12-15,2026-09-09,403,221.99,33.05,59.45,8111,21,Male,Africa,Strategy,Easy,4.96,9,9,60,42,Low
P0000236,2024-08-21,2026-09-07,1363,2586.29,113.85,312.68,27390,22,Male,North America,Action,Hard,26.56,67,14,88,63,Medium
P0000237,2024-07-14,2026-09-05,1110,1147.92,62.05,64.93,30035,13,Male,Asia,Action,Medium,12.41,27,12,78,38,Medium
P0000238,2025-11-22,2026-08-30,694,1039.15,89.84,206.44,20905,27,Female,Middle East,Puzzle,Medium,23.96,28,16,77,57,High
P0000239,2024-01-22,2026-09-08,864,286.42,19.89,121.57,13870,18,Female,Europe,RPG,Medium,1.99,15,6,66,31,Low
P0000240,2026-08-20,2026-08-20,11,19.9,108.56,0.0,197,23,Female,Africa,Action,Easy,23.52,0,13,40,21,Medium
P0000241,2026-04-12,2026-09-05,400,569.0,85.35,101.27,11259,20,Male,South America,Adventure,Easy,25.6,16,18,72,43,High
P0000242,2023-10-12,2026-08-08,1798,2917.55,97.36,253.11,43292,27,Male,Asia,Sports,Medium,22.72,74,14,82,66,High
P0000243,2024-05-27,2026-09-03,1242,1564.71,75.59,505.35,19952,13,Female,Africa,Strategy,Medium,12.6,32,10,80,48,Medium
P0000244,2025-04-01,2026-08-28,1011,2152.42,127.74,1035.85,12216,15,Male,Asia,Action,Medium,31.94,40,15,77,44,High
P0000245,2025-09-20,2026-09-04,695,1119.3,96.63,190.91,13262,47,Male,Asia,Adventure,Easy,19.33,25,12,81,32,Medium
P0000246,2024-09-21,2026-09-09,1271,1793.59,84.67,465.33,28047,16,Female,Asia,Simulation,Medium,19.76,48,14,82,37,Medium
P0000247,2024-08-11,2026-08-27,1349,2011.13,89.45,929.91,12257,18,Prefer not to say,Europe,Strategy,Medium,19.38,52,13,90,64,Medium
P0000248,2026-06-07,2026-09-08,143,182.23,76.46,45.23,1625,45,Male,Europe,Strategy,Medium,16.57,6,13,60,46,Medium
P0000249,2025-05-16,2026-08-02,1250,1349.38,64.77,628.24,20103,54,Female,North America,Strategy,Medium,19.43,42,18,83,61,High
P0000250,2024-10-25,2026-09-10,1253,1139.39,54.56,93.74,13875,17,Female,Europe,Sports,Hard,10.0,35,11,72,57,Medium
P0000251,2024-11-29,2026-08-05,925,810.3,52.56,10.83,9300,25,Male,South America,Strategy,Medium,7.88,10,9,70,40,Low
P0000252,2024-05-24,2026-09-10,634,542.6,51.35,76.81,14002,31,Female,Africa,Strategy,Medium,5.14,8,6,69,46,Low
P0000253,2023-12-15,2026-08-31,1491,1811.07,72.88,354.94,28399,44,Male,Middle East,RPG,Medium,12.15,31,10,81,39,Medium
P0000254,2026-07-07,2026-09-03,149,240.68,96.92,22.0,1835,19,Male,North America,Puzzle,Hard,25.85,5,16,60,42,High
P0000255,2025-01-28,2026-07-22,1039,1492.7,86.2,151.91,13602,26,Prefer not to say,Asia,RPG,Medium,20.11,44,14,76,51,Medium
P0000256,2025-02-07,2026-08-20,311,157.37,30.36,19.89,5013,35,Female,Asia,RPG,Easy,2.02,3,4,59,34,Low
P0000257,2026-01-15,2026-09-10,411,595.81,86.98,54.19,3320,32,Male,North America,RPG,Easy,18.85,12,13,70,20,Medium
P0000258,2026-03-27,2026-09-04,387,678.02,105.12,220.49,3928,25,Male,Asia,Simulation,Medium,28.03,14,16,78,44,High
P0000259,2023-12-23,2026-08-24,1572,2103.07,80.27,105.09,44128,27,Non-binary,Europe,Adventure,Medium,18.73,58,14,78,54,High
P0000260,2026-03-22,2026-08-19,48,35.42,44.27,5.19,792,16,Male,Africa,Puzzle,Medium,1.48,1,2,48,23,Low
P0000261,2025-05-06,2026-09-09,745,736.68,59.33,77.55,4540,26,Female,Europe,RPG,Medium,8.9,14,9,73,56,Low
P0000262,2024-10-31,2026-09-04,985,971.7,59.19,62.11,26633,26,Female,South America,RPG,Easy,8.88,18,9,72,20,Low
P0000263,2025-03-29,2026-09-07,1463,2377.86,97.52,420.74,44010,30,Male,Oceania,Strategy,Medium,27.63,51,17,85,69,High
P0000264,2024-10-26,2026-08-30,229,134.69,35.29,5.55,4595,23,Female,Asia,Simulation,Medium,1.18,1,2,51,14,Low
P0000265,2026-07-28,2026-08-23,39,45.21,69.55,15.38,287,32,Female,North America,Sports,Hard,12.75,1,11,42,13,Low
P0000266,2025-01-05,2026-09-04,427,270.72,38.04,88.38,12000,37,Female,Europe,Strategy,Medium,3.17,4,5,68,40,Low
P0000267,2024-04-05,2026-09-10,1316,1796.34,81.9,33.11,17173,29,Male,Middle East,RPG,Easy,15.02,38,11,82,27,Medium
P0000268,2025-02-21,2026-09-03,730,609.43,50.09,118.88,20475,31,Male,North America,Action,Medium,7.51,13,9,72,22,Low
P0000269,2023-09-19,2026-09-05,1426,1313.58,55.27,79.47,11487,28,Male,North America,Simulation,Medium,7.37,23,8,78,56,Low
P0000270,2025-04-06,2026-09-08,961,1715.71,107.12,650.47,27960,28,Female,Middle East,Strategy,Medium,23.21,34,13,82,57,High
P0000271,2025-09-29,2026-09-02,487,629.85,77.6,143.34,11237,22,Female,Asia,Strategy,Medium,12.93,20,10,70,16,Medium
P0000272,2025-03-25,2026-09-03,702,537.15,45.91,43.57,8479,31,Female,Asia,Action,Hard,6.12,15,8,64,40,Low
P0000273,2025-10-07,2026-08-24,322,199.69,37.21,15.15,2930,27,Female,North America,Action,Easy,4.34,4,7,68,28,Low
P0000274,2025-08-31,2026-08-29,798,1275.74,95.92,68.97,22402,47,Male,Asia,Action,Easy,30.37,24,19,81,34,High
P0000275,2025-04-25,2026-09-08,889,1097.77,74.09,147.95,12495,42,Male,South America,Simulation,Easy,13.58,19,11,87,30,Medium
P0000276,2025-11-22,2026-09-05,478,519.98,65.27,29.09,10094,31,Female,Europe,Simulation,Hard,13.05,14,12,73,42,Medium
P0000277,2026-07-21,2026-09-06,67,61.27,54.87,14.01,1174,21,Female,North America,RPG,Medium,8.23,3,9,38,32,Low
P0000278,2025-11-13,2026-08-30,595,935.94,94.38,19.56,7209,18,Female,North America,RPG,Medium,20.45,10,13,78,59,Medium
P0000279,2026-07-25,2026-09-09,106,158.19,89.54,42.66,2992,39,Male,Asia,Adventure,Easy,25.37,4,17,57,20,High
P0000280,2023-12-19,2026-08-22,1791,2642.92,88.54,228.2,34128,30,Male,Europe,Adventure,Easy,16.23,45,11,86,54,Medium
P0000281,2024-01-31,2026-09-07,3073,6968.03,136.05,999.68,77004,32,Female,Oceania,Sports,Medium,47.62,128,21,97,51,High
P0000282,2025-11-12,2026-08-26,251,251.04,60.01,45.69,7327,13,Male,Europe,Sports,Medium,7.0,8,7,68,40,Low
P0000283,2024-01-01,2026-08-26,691,825.28,71.66,25.64,18014,36,Male,North America,Adventure,Medium,7.17,13,6,69,35,Low
P0000284,2025-07-18,2026-08-31,921,1143.58,74.5,175.98,24941,32,Female,Middle East,Simulation,Medium,22.35,40,18,77,34,High
P0000285,2025-07-20,2026-09-03,609,598.95,59.01,100.67,17739,18,Female,Middle East,Action,Hard,9.84,16,10,74,62,Medium
P0000286,2025-02-28,2026-09-02,816,1216.11,89.42,91.47,5798,24,Non-binary,Asia,RPG,Medium,17.88,25,12,76,61,Medium
P0000287,2023-12-14,2026-09-04,1251,1036.04,49.69,64.9,25103,30,Female,Africa,Action,Hard,7.45,27,9,78,56,Low
P0000288,2024-06-15,2026-09-03,1735,2130.29,73.67,1507.21,26145,28,Female,North America,Adventure,Medium,20.87,59,17,91,61,High
P0000289,2024-10-09,2026-08-14,624,653.74,62.86,34.91,5652,25,Male,Europe,Sports,Medium,8.38,13,8,75,23,Low
P0000290,2024-05-09,2026-09-07,2106,4175.85,118.97,295.09,12755,27,Female,North America,Puzzle,Medium,35.69,83,18,83,36,High
P0000291,2024-01-23,2026-09-07,1226,1456.9,71.3,214.68,7416,26,Female,Europe,Action,Hard,11.88,34,10,77,26,Medium
P0000292,2024-07-08,2026-09-02,879,1272.79,86.88,39.35,25520,29,Male,South America,RPG,Medium,11.58,8,8,75,21,Low
P0000293,2025-04-08,2026-09-04,1123,1582.68,84.56,374.97,15804,41,Non-binary,South America,Simulation,Medium,21.14,47,15,85,35,Medium
P0000294,2025-10-04,2026-09-07,935,1377.57,88.4,140.13,14096,13,Female,North America,Adventure,Medium,29.47,38,20,78,33,High
P0000295,2025-04-10,2026-08-21,937,1313.05,84.08,169.71,5716,26,Male,Europe,Adventure,Hard,19.62,34,14,80,60,Medium
P0000296,2026-03-04,2026-09-09,257,320.99,74.94,43.85,2347,30,Female,Middle East,Action,Easy,12.49,5,10,62,29,Medium
P0000297,2024-11-09,2026-09-03,1044,836.59,48.08,150.97,25104,31,Female,Asia,Puzzle,Medium,10.42,22,13,74,26,Medium
P0000298,2024-03-26,2026-09-09,932,1024.42,65.95,260.8,24284,25,Male,Europe,Puzzle,Easy,7.69,20,7,86,32,Low
P0000299,2026-07-28,2026-08-11,9,10.45,69.69,0.0,104,13,Male,Europe,Puzzle,Hard,5.81,0,5,39,14,Low
P0000300,2024-01-24,2026-09-06,263,227.8,51.97,9.99,1890,31,Female,Europe,Sports,Hard,1.73,2,2,62,47,Low
P0000301,2024-10-06,2026-09-10,324,184.03,34.08,38.06,8794,44,Male,Europe,Adventure,Medium,1.7,3,3,53,43,Low
P0000302,2023-12-14,2026-08-24,2084,3534.12,101.75,281.31,33449,14,Male,Europe,Action,Medium,23.74,73,14,92,32,Medium
P0000303,2024-07-22,2026-08-19,773,983.77,76.36,126.16,17086,36,Female,Asia,Strategy,Medium,7.64,24,6,84,56,Low
P0000304,2024-02-11,2026-09-10,2946,7128.34,145.18,721.23,88579,25,Female,Europe,Action,Medium,48.39,135,20,100,64,High
P0000305,2024-06-06,2026-09-08,720,810.96,67.58,156.95,20933,27,Female,Asia,RPG,Medium,7.88,17,7,66,36,Low
P0000306,2025-08-01,2026-09-03,644,523.89,48.81,178.5,8425,19,Non-binary,North America,Puzzle,Hard,11.39,16,14,69,37,Medium
P0000307,2025-01-21,2026-09-02,412,203.87,29.69,11.14,8674,25,Female,North America,Sports,Medium,2.97,2,6,53,20,Low
P0000308,2026-03-14,2026-09-07,347,370.36,64.04,31.77,5582,40,Male,Europe,RPG,Medium,18.14,6,17,61,24,High
P0000309,2024-03-04,2026-09-06,870,842.74,58.12,118.9,22660,33,Male,Oceania,Adventure,Medium,5.81,22,6,74,18,Low
P0000310,2024-09-01,2026-08-15,1131,1582.27,83.94,250.3,6858,44,Female,South America,RPG,Easy,15.39,36,11,78,36,Medium
P0000311,2024-12-03,2026-08-29,991,962.59,58.28,192.53,9999,39,Male,North America,RPG,Medium,10.68,24,11,79,65,Medium
P0000312,2024-09-24,2026-09-10,1065,1155.35,65.09,341.65,9673,32,Female,Asia,Sports,Medium,10.85,34,10,83,54,Medium
P0000313,2024-07-31,2026-09-04,1434,1717.45,71.86,96.36,30209,44,Female,Asia,RPG,Medium,17.96,47,15,77,48,Medium
P0000314,2025-12-02,2026-09-04,142,113.2,47.83,0.0,3294,32,Male,Asia,Sports,Easy,3.19,0,4,58,28,Low
P0000315,2024-11-02,2026-08-17,1993,3016.07,90.8,1138.71,45981,35,Female,Asia,Adventure,Medium,27.24,95,18,93,47,High
P0000316,2024-10-25,2026-09-03,828,1226.96,88.91,35.92,10800,25,Female,Middle East,RPG,Medium,14.82,13,10,80,23,Medium
P0000317,2024-08-11,2026-09-05,1083,1210.61,67.07,86.6,10919,29,Female,North America,RPG,Medium,13.41,34,12,81,55,Medium
P0000318,2023-09-12,2026-09-01,1954,2023.69,62.14,462.77,13801,22,Male,Asia,RPG,Medium,11.39,57,11,88,66,Medium
P0000319,2025-08-28,2026-07-17,326,242.76,44.68,8.8,3282,37,Female,Asia,Adventure,Medium,4.47,4,6,67,18,Low
P0000320,2026-02-26,2026-08-19,183,287.83,94.37,55.68,4434,17,Male,Asia,RPG,Medium,14.16,6,9,55,36,Medium
P0000321,2023-09-19,2026-09-08,2049,2716.97,79.56,858.64,28793,35,Female,North America,Adventure,Easy,15.91,77,12,93,30,Medium
P0000322,2025-07-14,2026-09-06,348,201.09,34.67,15.47,7326,26,Female,Asia,Sports,Easy,3.47,1,6,65,17,Low
P0000323,2025-10-23,2026-08-27,664,1502.19,135.74,216.62,8032,39,Male,North America,Action,Medium,38.46,28,17,83,36,High
P0000324,2025-06-30,2026-09-10,411,98.23,14.34,52.42,12376,35,Male,Asia,RPG,Hard,1.91,7,8,56,39,Low
P0000325,2024-04-25,2026-09-03,687,429.15,37.48,13.05,17912,44,Female,Asia,Action,Medium,3.75,12,6,58,38,Low
P0000326,2026-01-08,2026-09-04,114,55.61,29.27,8.56,2192,35,Female,Europe,Action,Medium,1.46,2,3,50,24,Low
P0000327,2026-08-06,2026-09-07,21,26.47,75.62,14.37,593,14,Male,Middle East,Strategy,Medium,5.04,1,4,31,4,Low
P0000328,2024-04-27,2026-09-09,1721,1725.59,60.16,152.54,13862,27,Female,South America,Simulation,Medium,13.03,54,13,88,40,Medium
P0000329,2025-02-18,2026-09-09,214,29.42,8.25,3.77,3875,17,Female,Asia,Sports,Easy,0.41,1,3,48,22,Low
P0000330,2024-07-23,2026-08-26,1668,3057.44,109.98,494.06,23439,23,Male,Middle East,RPG,Medium,29.33,59,16,98,28,High
P0000331,2025-11-13,2026-09-02,252,258.76,61.61,69.22,6353,42,Female,South America,RPG,Medium,7.19,7,7,70,46,Low
P0000332,2026-01-05,2026-08-18,343,455.79,79.73,105.89,3479,34,Male,North America,RPG,Easy,17.27,12,13,67,37,Medium
P0000333,2025-04-15,2026-09-03,1132,1997.41,105.87,473.39,23881,22,Male,Asia,Adventure,Hard,31.76,49,18,90,60,High
P0000334,2024-02-11,2026-09-10,1330,1727.0,77.91,462.39,25376,19,Female,Asia,Puzzle,Hard,12.98,36,10,82,70,Medium
P0000335,2024-06-22,2026-08-31,1098,1321.44,72.21,401.17,23131,28,Male,Asia,Simulation,Easy,12.03,38,10,87,35,Medium
P0000336,2025-05-24,2026-08-24,364,323.96,53.4,108.78,4780,17,Non-binary,Africa,Strategy,Easy,5.34,8,6,67,40,Low
P0000337,2026-03-03,2026-09-08,309,448.31,87.05,68.37,4996,22,Female,Asia,Adventure,Medium,17.41,13,12,56,39,Medium
P0000338,2025-01-08,2026-08-26,983,1286.91,78.55,115.78,11894,31,Female,North America,Adventure,Hard,15.71,28,12,84,70,Medium
P0000339,2026-06-29,2026-08-23,94,189.77,121.13,36.58,881,38,Male,Europe,Action,Hard,20.19,2,10,51,33,Medium
P0000340,2024-08-16,2026-09-01,528,525.89,59.76,13.32,11121,33,Male,South America,Strategy,Hard,4.98,2,5,79,31,Low
P0000341,2025-05-16,2026-08-26,379,344.95,54.61,89.65,10677,13,Female,Europe,Strategy,Medium,5.46,11,6,69,54,Low
P0000342,2024-01-25,2026-09-05,1433,1458.79,61.08,170.74,24435,31,Female,North America,Simulation,Hard,13.23,36,13,81,38,Medium
P0000343,2023-10-15,2026-09-09,1256,1548.65,73.98,46.55,35233,29,Female,Europe,RPG,Medium,8.63,20,7,91,45,Medium
P0000344,2025-12-25,2026-09-07,410,554.46,81.14,119.31,9473,32,Male,Asia,Strategy,Easy,17.58,10,13,72,33,Medium
P0000345,2026-04-23,2026-08-24,122,124.89,61.42,52.62,3566,43,Male,North America,Strategy,Medium,8.19,5,8,50,23,Low
P0000346,2024-11-25,2026-09-01,530,472.94,53.54,108.54,11693,13,Male,Europe,RPG,Medium,4.46,11,5,70,22,Low
P0000347,2026-07-06,2026-09-10,65,49.71,45.89,2.53,1584,23,Female,North America,Sports,Hard,5.35,1,7,53,23,Low
P0000348,2024-08-31,2026-08-20,189,134.82,42.8,19.71,1544,33,Male,Europe,RPG,Medium,1.43,3,2,57,29,Low
P0000349,2024-01-20,2026-08-31,1874,2214.44,70.9,622.92,20700,14,Female,North America,Strategy,Hard,17.73,53,15,76,33,Medium
P0000350,2024-01-11,2026-09-09,2271,4023.83,106.31,253.86,16022,41,Male,North America,Sports,Medium,31.89,90,18,94,35,High
P0000351,2024-05-20,2026-09-02,439,372.78,50.95,6.46,3555,31,Male,Asia,Puzzle,Medium,3.4,2,4,69,41,Low
P0000352,2024-05-14,2026-08-31,882,954.47,64.93,117.3,15037,36,Female,North America,Action,Hard,8.66,16,8,77,27,Medium
P0000353,2025-11-29,2026-09-06,686,861.27,75.33,76.26,11018,23,Female,North America,RPG,Medium,21.34,26,17,62,16,High
P0000354,2023-12-12,2026-09-01,2208,4998.18,135.82,109.35,61979,35,Prefer not to say,Asia,RPG,Easy,38.48,93,17,91,62,High
P0000355,2024-06-02,2026-07-28,411,344.83,50.34,26.26,2528,38,Male,North America,Action,Medium,3.36,6,4,68,56,Low
P0000356,2026-06-07,2026-09-01,158,170.96,64.92,24.91,4165,30,Female,North America,Adventure,Hard,15.15,7,14,65,50,Medium
P0000357,2024-11-25,2026-09-02,1132,1397.45,74.07,326.87,28392,30,Male,Europe,Puzzle,Hard,16.05,38,13,76,54,Medium
P0000358,2025-05-24,2026-08-23,1261,2223.14,105.78,554.65,35424,30,Female,Europe,Strategy,Hard,31.73,50,18,82,66,High
P0000359,2026-03-12,2026-08-29,402,562.4,83.94,37.96,6489,20,Female,Asia,Strategy,Medium,19.59,10,14,66,47,Medium
P0000360,2025-09-30,2026-09-02,903,1282.41,85.21,1052.53,27196,27,Male,Middle East,Action,Hard,22.72,35,16,83,71,High
P0000361,2023-11-19,2026-08-30,3104,5045.55,97.53,1094.07,62292,27,Female,Europe,Sports,Easy,34.14,146,21,98,66,High
P0000362,2025-03-08,2026-08-17,346,337.0,58.44,22.01,5568,31,Male,Asia,Action,Medium,4.87,6,5,68,26,Low
P0000363,2026-03-14,2026-09-08,444,676.88,91.47,163.33,5818,37,Male,Africa,RPG,Medium,25.92,18,17,71,28,High
P0000364,2024-04-02,2026-08-29,1476,1586.95,64.51,247.49,36989,18,Male,Asia,Action,Hard,12.9,31,12,79,58,Medium
P0000365,2025-12-10,2026-09-10,721,1358.96,113.09,263.27,7259,27,Male,South America,Sports,Easy,32.04,31,17,83,18,High
P0000366,2025-03-13,2026-09-05,970,1039.36,64.29,368.47,14618,41,Female,Asia,Puzzle,Hard,13.93,21,13,85,47,Medium
P0000367,2026-04-09,2026-09-08,367,616.19,100.74,57.34,9222,21,Female,Asia,Action,Medium,26.86,19,16,73,28,High
P0000368,2026-07-20,2026-09-07,77,65.69,51.19,9.4,487,21,Female,Africa,Simulation,Easy,8.53,1,10,49,24,Medium
P0000369,2023-10-02,2026-08-31,3241,4267.32,79.0,708.75,61717,30,Female,North America,Adventure,Medium,25.02,112,19,89,26,High
P0000370,2024-09-01,2026-09-09,1463,2013.33,82.57,85.46,23496,36,Female,Oceania,Action,Easy,17.89,47,13,79,41,Medium
P0000371,2024-11-14,2026-09-06,642,253.7,23.71,15.06,14816,28,Male,Asia,Puzzle,Medium,2.37,7,6,65,43,Low
P0000372,2026-08-16,2026-09-10,56,102.01,109.3,13.27,763,40,Male,Asia,Sports,Medium,25.5,1,14,50,34,Medium
P0000373,2024-11-06,2026-09-06,434,412.95,57.09,136.05,2667,36,Male,Europe,RPG,Hard,3.81,13,4,67,50,Low
P0000374,2026-05-14,2026-08-30,120,78.78,39.39,34.61,1601,36,Non-binary,Europe,Sports,Medium,5.25,2,8,53,39,Low
P0000375,2026-03-15,2026-08-16,394,547.53,83.38,93.78,4386,33,Non-binary,North America,Strategy,Hard,22.23,13,16,73,39,High
P0000376,2024-07-01,2026-09-01,1714,2609.28,91.34,88.61,37795,49,Female,Africa,Action,Medium,19.79,50,13,85,37,High
P0000377,2025-02-18,2026-09-09,540,205.47,22.83,50.63,3307,26,Male,Asia,RPG,Hard,3.04,10,8,63,57,Low
P0000378,2024-03-11,2026-09-04,673,726.5,64.77,78.25,13526,13,Male,Oceania,Simulation,Hard,5.4,15,5,78,51,Low
P0000379,2025-08-06,2026-09-07,428,316.22,44.33,90.59,11626,42,Female,Europe,Adventure,Medium,6.65,16,9,72,54,Low
P0000380,2025-09-17,2026-09-07,516,869.8,101.14,54.32,3665,24,Male,Europe,RPG,Medium,16.86,18,10,74,35,Medium
P0000381,2024-03-17,2026-09-07,324,199.64,36.97,76.0,7817,29,Female,Europe,Strategy,Hard,1.85,5,3,59,36,Low
P0000382,2024-12-20,2026-09-06,1328,1577.22,71.26,139.84,31944,40,Male,North America,Action,Hard,16.63,42,14,77,30,Medium
P0000383,2023-12-12,2026-09-05,1872,2991.14,95.87,374.06,26336,14,Male,Asia,Puzzle,Hard,22.37,61,14,93,67,High
P0000384,2025-01-12,2026-09-07,806,1036.25,77.14,81.7,23430,17,Female,Africa,Strategy,Easy,14.14,23,11,82,33,Medium
P0000385,2026-02-07,2026-09-10,442,354.85,48.17,66.55,5787,14,Non-binary,Oceania,Adventure,Hard,10.44,7,13,66,34,Medium
P0000386,2026-06-28,2026-08-30,43,46.83,65.34,0.0,625,21,Female,Asia,Action,Easy,5.45,0,5,52,23,Low
P0000387,2026-01-04,2026-09-04,439,484.73,66.25,31.19,13235,32,Female,Europe,Action,Medium,14.35,13,13,71,52,Medium
P0000388,2025-01-15,2026-09-05,1474,2325.97,94.68,782.88,31060,33,Male,Asia,Action,Medium,28.4,66,18,83,40,High
P0000389,2024-09-17,2026-08-30,1175,1797.75,91.8,268.45,30637,30,Female,Asia,RPG,Medium,18.36,33,12,84,54,Medium
